shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
500009,43.378467,-80.327204,350003
500009,43.378950,-80.328049,350004
500009,43.379384,-80.328753,350005
500009,43.379544,-80.329024,350006
500009,43.379544,-80.329024,360001
500009,43.380896,-80.331316,360002
500009,43.380896,-80.331316,370001
500009,43.381603,-80.332516,370002
500009,43.382331,-80.333749,370003
500009,43.382388,-80.333844,370004
500009,43.382388,-80.333844,380001
500009,43.383147,-80.335117,380002
500009,43.383627,-80.335906,380003
500009,43.383748,-80.336090,380004
500009,43.383748,-80.336090,390001
500009,43.384652,-80.337460,390002
500009,43.385161,-80.338235,390003
500009,43.385710,-80.339049,390004
500009,43.385715,-80.339057,390005
500009,43.385715,-80.339057,400001
500009,43.386233,-80.339841,400002
500009,43.386501,-80.340243,400003
500009,43.386806,-80.340716,400004
500009,43.387107,-80.341195,400005
500009,43.387476,-80.341808,400006
500009,43.387847,-80.342552,400007
500009,43.387847,-80.342552,410001
500009,43.388525,-80.343912,410002
500009,43.388704,-80.344269,410003
500009,43.388704,-80.344269,420001
500009,43.389222,-80.345304,420002
500009,43.390021,-80.346930,420003
500009,43.390545,-80.346434,420004
500009,43.390545,-80.346434,430001
500009,43.390915,-80.346083,430002
500009,43.391154,-80.345858,430003
500009,43.391227,-80.345763,430004
500009,43.391275,-80.345682,430005
500009,43.391318,-80.345596,430006
500009,43.391354,-80.345506,430007
500009,43.391384,-80.345410,430008
500009,43.391407,-80.345311,430009
500009,43.391549,-80.344489,430010
500009,43.391605,-80.344177,430011
500009,43.391605,-80.344177,440001
500009,43.391770,-80.343254,440002
500009,43.392006,-80.341925,440003
500009,43.391760,-80.341846,440004
500009,43.391760,-80.341846,450001
500009,43.391183,-80.341663,450002
500009,43.389820,-80.341207,450003
500009,43.389033,-80.340836,450004
500009,43.389033,-80.340836,460001
500009,43.388973,-80.340809,460002
500009,43.388953,-80.340873,460003
500009,43.388907,-80.340993,460004
500009,43.388855,-80.341107,460005
500009,43.388797,-80.341217,460006
500009,43.388734,-80.341320,460007
500009,43.388653,-80.341431,460008
500009,43.388192,-80.341864,460009
500009,43.388158,-80.341767,460010
500009,43.388113,-80.341656,460011
500009,43.388061,-80.341552,460012
500009,43.388031,-80.341495,460013
500009,43.388031,-80.341495,470001
500009,43.387330,-80.340194,470002
500009,43.387304,-80.340124,470003
500009,43.387285,-80.340050,470004
500009,43.387274,-80.339974,470005
500009,43.387269,-80.339896,470006
500009,43.387273,-80.339817,470007
500009,43.387283,-80.339740,470008
500009,43.387295,-80.339686,470009
500009,43.387598,-80.337979,470010
500009,43.387666,-80.337595,470011
500009,43.387666,-80.337595,480001
500009,43.388015,-80.335611,480002
500009,43.388212,-80.334499,480003
500009,43.388378,-80.333574,480004
500009,43.388378,-80.333574,490001
500009,43.388412,-80.333382,490002
500009,43.388922,-80.330453,490003
500009,43.389079,-80.329558,490004
500009,43.389104,-80.329459,490005
500009,43.389145,-80.329322,490006
500009,43.389193,-80.329189,490007
500009,43.389220,-80.329123,490008
500009,43.389319,-80.328856,490009
500009,43.389339,-80.328801,490010
500009,43.389339,-80.328801,500001
500009,43.389455,-80.328493,500002
500009,43.389509,-80.328353,500003
500009,43.389590,-80.328128,500004
500009,43.389664,-80.327899,500005
500009,43.389686,-80.327825,500006
500009,43.389717,-80.327710,500007
500009,43.389793,-80.327411,500008
500009,43.389862,-80.327107,500009
500009,43.389924,-80.326800,500010
500009,43.389950,-80.326659,500011
500009,43.390033,-80.326158,500012
500009,43.390395,-80.324111,500013
500009,43.390395,-80.324111,510001
500009,43.390671,-80.322551,510002
500009,43.392340,-80.323062,510003
500009,43.392829,-80.323213,510004
500009,43.392950,-80.322480,510005
510010,43.357188,-80.313624,10001
510010,43.357831,-80.313514,10002
510010,43.357873,-80.313722,10003
510010,43.358553,-80.313637,10004
510010,43.358695,-80.313614,10005
510010,43.358859,-80.313596,10006
510010,43.358915,-80.313593,10007
510010,43.359904,-80.313556,10008
510010,43.360336,-80.313550,10009
510010,43.360336,-80.313550,20001
510010,43.360921,-80.313541,20002
510010,43.361570,-80.313514,20003
510010,43.361649,-80.313518,20004
510010,43.361726,-80.313532,20005
510010,43.361803,-80.313556,20006
510010,43.361877,-80.313588,20007
510010,43.361889,-80.313596,20008
510010,43.361889,-80.313596,30001
510010,43.361949,-80.313631,30002
510010,43.362025,-80.313689,30003
510010,43.362325,-80.313910,30004
510010,43.362394,-80.313958,30005
510010,43.362466,-80.313995,30006
510010,43.362540,-80.314024,30007
510010,43.362616,-80.314043,30008
510010,43.362647,-80.314047,30009
510010,43.363382,-80.314111,30010
510010,43.363696,-80.314145,30011
510010,43.363696,-80.314145,40001
510010,43.364605,-80.314244,40002
510010,43.364979,-80.314299,40003
510010,43.365044,-80.314318,40004
510010,43.365125,-80.314350,40005
510010,43.365204,-80.314394,40006
510010,43.365280,-80.314445,40007
510010,43.365354,-80.314506,40008
510010,43.365422,-80.314574,40009
510010,43.365487,-80.314651,40010
510010,43.365499,-80.314668,40011
510010,43.365499,-80.314668,50001
510010,43.365547,-80.314734,50002
510010,43.365556,-80.314749,50003
510010,43.366167,-80.315575,50004
510010,43.366262,-80.315679,50005
510010,43.366362,-80.315775,50006
510010,43.366465,-80.315863,50007
510010,43.366514,-80.315901,50008
510010,43.367440,-80.316537,50009
510010,43.367543,-80.316598,50010
510010,43.367608,-80.316633,50011
510010,43.367694,-80.316676,50012
510010,43.367826,-80.316734,50013
510010,43.367960,-80.316782,50014
510010,43.368096,-80.316820,50015
510010,43.368207,-80.316843,50016
510010,43.368698,-80.316961,50017
510010,43.368698,-80.316961,60001
510010,43.368970,-80.317027,60002
510010,43.369343,-80.317160,60003
510010,43.369596,-80.317260,60004
510010,43.369995,-80.317402,60005
510010,43.370645,-80.317649,60006
510010,43.370645,-80.317649,70001
510010,43.371165,-80.317848,70002
510010,43.371930,-80.318139,70003
510010,43.372706,-80.318410,70004
510010,43.372809,-80.318437,70005
510010,43.372809,-80.318437,80001
510010,43.373397,-80.318592,80002
510010,43.373516,-80.318613,80003
510010,43.373670,-80.318631,80004
510010,43.373823,-80.318639,80005
510010,43.373976,-80.318637,80006
510010,43.374129,-80.318626,80007
510010,43.374182,-80.318619,80008
510010,43.375581,-80.318490,80009
510010,43.375685,-80.318486,80010
510010,43.375828,-80.318490,80011
510010,43.375972,-80.318503,80012
510010,43.376115,-80.318526,80013
510010,43.376205,-80.318546,80014
510010,43.376899,-80.318718,80015
510010,43.376899,-80.318718,90001
510010,43.377068,-80.318760,90002
510010,43.379451,-80.319346,90003
510010,43.380177,-80.319522,90004
510010,43.380177,-80.319522,100001
510010,43.380387,-80.319573,100002
510010,43.381375,-80.319821,100003
510010,43.381375,-80.319821,110001
510010,43.382145,-80.320015,110002
510010,43.382727,-80.320160,110003
510010,43.383317,-80.320324,110004
510010,43.383317,-80.320324,120001
510010,43.385875,-80.321038,120002
510010,43.386495,-80.321233,120003
510010,43.386495,-80.321233,130001
510010,43.390391,-80.322463,130002
510010,43.390391,-80.322463,140001
510010,43.390671,-80.322551,140002
510010,43.392340,-80.323062,140003
510010,43.392683,-80.323168,140004
510010,43.392683,-80.323168,150001
510010,43.392683,-80.323168,150002
510010,43.392683,-80.323168,160001
510010,43.392829,-80.323213,160002
510010,43.393513,-80.323423,160003
510010,43.395301,-80.323975,160004
510010,43.395763,-80.324120,160005
510010,43.395763,-80.324120,170001
510010,43.398057,-80.324845,170002
510010,43.398543,-80.325003,170003
510010,43.398543,-80.325003,180001
510010,43.401246,-80.325891,180002
510010,43.401246,-80.325891,190001
510010,43.401705,-80.326041,190002
510010,43.402875,-80.326427,190003
510010,43.402875,-80.326427,200001
510010,43.403063,-80.326490,200002
510010,43.404506,-80.326953,200003
510010,43.404506,-80.326953,210001
510010,43.404763,-80.327035,210002
510010,43.407718,-80.328010,210003
510010,43.407718,-80.328010,220001
510010,43.408034,-80.328114,220002
510010,43.408551,-80.325079,220003
510010,43.409031,-80.322375,220004
510010,43.410049,-80.322725,220005
510010,43.410371,-80.322837,220006
510010,43.410371,-80.322837,230001
510010,43.411185,-80.323119,230002
510010,43.411831,-80.323343,230003
510010,43.411717,-80.324028,230004
510010,43.411630,-80.324660,230005
510010,43.411630,-80.324660,240001
510010,43.411610,-80.324803,240002
510010,43.411672,-80.324863,240003
510010,43.411728,-80.324930,240004
510010,43.411780,-80.325005,240005
510010,43.412048,-80.325438,240006
510010,43.412600,-80.326301,240007
510010,43.412792,-80.326604,240008
510010,43.412844,-80.326694,240009
510010,43.412889,-80.326791,240010
510010,43.412928,-80.326892,240011
510010,43.412961,-80.326997,240012
510010,43.412987,-80.327107,240013
510010,43.413006,-80.327219,240014
510010,43.413017,-80.327333,240015
510010,43.413021,-80.327402,240016
510010,43.413022,-80.327435,240017
510010,43.413033,-80.327512,240018
510010,43.413049,-80.327587,240019
510010,43.413072,-80.327658,240020
510010,43.413103,-80.327725,240021
510010,43.413138,-80.327785,240022
510010,43.413180,-80.327839,240023
510010,43.413225,-80.327885,240024
510010,43.413276,-80.327923,240025
510010,43.413328,-80.327952,240026
510010,43.413397,-80.327965,240027
510010,43.413543,-80.327972,240028
510010,43.414178,-80.327942,240029
510010,43.415563,-80.327904,240030
510010,43.415612,-80.327865,240031
510010,43.415658,-80.327840,240032
510010,43.415706,-80.327824,240033
510010,43.415767,-80.327819,240034
510010,43.416153,-80.327806,240035
510010,43.417087,-80.327621,240036
510010,43.417210,-80.327600,240037
510010,43.417330,-80.327569,240038
510010,43.417450,-80.327528,240039
510010,43.417533,-80.327494,240040
510010,43.417609,-80.327457,240041
510010,43.417727,-80.327412,240042
510010,43.417847,-80.327376,240043
510010,43.417967,-80.327350,240044
510010,43.418089,-80.327333,240045
510010,43.418176,-80.327328,240046
510010,43.418812,-80.327314,240047
510010,43.418859,-80.327304,240048
510010,43.418906,-80.327284,240049
510010,43.418949,-80.327253,240050
510010,43.418988,-80.327215,240051
510010,43.419023,-80.327169,240052
510010,43.419053,-80.327115,240053
510010,43.419072,-80.327066,240054
510010,43.419136,-80.326819,240055
510010,43.419139,-80.326713,240056
510010,43.419148,-80.326566,240057
510010,43.419154,-80.326510,240058
510010,43.419166,-80.326420,240059
510010,43.419191,-80.326275,240060
510010,43.419215,-80.326163,240061
510010,43.419215,-80.326163,250001
510010,43.419215,-80.326163,250002
510010,43.419215,-80.326163,260001
510010,43.419222,-80.326134,260002
510010,43.419261,-80.325996,260003
510010,43.419302,-80.325876,260004
510010,43.419529,-80.325364,260005
510010,43.419685,-80.325425,260006
510010,43.419783,-80.325443,260007
510010,43.419883,-80.325452,260008
510010,43.419982,-80.325451,260009
510010,43.420081,-80.325440,260010
510010,43.420180,-80.325419,260011
510010,43.420241,-80.325400,260012
510010,43.420771,-80.325252,260013
510010,43.420848,-80.325236,260014
510010,43.420924,-80.325230,260015
510010,43.421001,-80.325234,260016
510010,43.421078,-80.325248,260017
510010,43.421152,-80.325272,260018
510010,43.421226,-80.325305,260019
510010,43.421296,-80.325347,260020
510010,43.421363,-80.325398,260021
510010,43.421426,-80.325458,260022
510010,43.421490,-80.325532,260023
510010,43.421717,-80.325915,260024
510010,43.422815,-80.324787,260025
510010,43.423083,-80.324512,260026
510010,43.423300,-80.324290,260027
510010,43.423300,-80.324290,270001
510010,43.423854,-80.323720,270002
510010,43.424318,-80.323253,270003
510010,43.424318,-80.323253,280001
510010,43.424474,-80.323097,280002
510010,43.424882,-80.322700,280003
510010,43.425513,-80.322085,280004
510010,43.425582,-80.322021,280005
510010,43.425704,-80.321898,280006
510010,43.425822,-80.321767,280007
510010,43.425936,-80.321629,280008
510010,43.426044,-80.321483,280009
510010,43.426146,-80.321331,280010
510010,43.426244,-80.321172,280011
510010,43.426342,-80.320997,280012
510010,43.426382,-80.320917,280013
510010,43.426776,-80.320175,280014
510010,43.427261,-80.319262,280015
510010,43.427654,-80.318521,280016
510010,43.427654,-80.318521,290001
510010,43.428341,-80.317227,290002
510010,43.428413,-80.317073,290003
510010,43.429158,-80.315477,290004
510010,43.429920,-80.313795,290005
510010,43.429920,-80.313795,300001
510010,43.429967,-80.313690,300002
510010,43.430275,-80.313013,300003
510010,43.430700,-80.312088,300004
510010,43.430700,-80.312088,310001
510010,43.431267,-80.310850,310002
510010,43.431494,-80.310989,310003
510010,43.431598,-80.311033,310004
510010,43.431704,-80.311066,310005
510010,43.431746,-80.311077,310006
510010,43.432938,-80.311303,310007
510010,43.434459,-80.311593,310008
510010,43.434459,-80.311593,320001
510010,43.434770,-80.311653,320002
510010,43.436043,-80.311894,320003
510010,43.436269,-80.311944,320004
510010,43.436509,-80.312005,320005
510010,43.436747,-80.312075,320006
510010,43.436851,-80.312110,320007
510010,43.436716,-80.312880,320008
510010,43.436575,-80.313684,320009
510010,43.436434,-80.314499,320010
510010,43.436377,-80.314821,320011
510010,43.436377,-80.314821,330001
510010,43.436293,-80.315305,330002
510010,43.436103,-80.316391,330003
510010,43.435962,-80.317170,330004
510010,43.435366,-80.320392,330005
510010,43.435463,-80.320429,330006
510010,43.435733,-80.320519,330007
510010,43.435733,-80.320519,340001
510010,43.435984,-80.320601,340002
510010,43.436776,-80.320863,340003
510010,43.437501,-80.321103,340004
510010,43.437501,-80.321103,350001
510010,43.437563,-80.321124,350002
510010,43.437616,-80.321137,350003
510010,43.437690,-80.321146,350004
510010,43.437763,-80.321145,350005
510010,43.437836,-80.321134,350006
510010,43.437908,-80.321113,350007
510010,43.437978,-80.321083,350008
510010,43.438047,-80.321043,350009
510010,43.438105,-80.320999,350010
510010,43.438709,-80.320510,350011
510010,43.439071,-80.320269,350012
510010,43.439071,-80.320269,360001
510010,43.439321,-80.320102,360002
510010,43.439412,-80.320045,360003
510010,43.440120,-80.319587,360004
510010,43.440547,-80.319311,360005
510010,43.440610,-80.319263,360006
510010,43.440669,-80.319207,360007
510010,43.440725,-80.319142,360008
510010,43.440775,-80.319070,360009
510010,43.440819,-80.318991,360010
510010,43.440859,-80.318908,360011
510010,43.440890,-80.318819,360012
510010,43.440917,-80.318726,360013
510010,43.440936,-80.318630,360014
510010,43.440948,-80.318533,360015
510010,43.440952,-80.318455,360016
510010,43.440924,-80.317875,360017
510010,43.440925,-80.317736,360018
510010,43.440933,-80.317596,360019
510010,43.440948,-80.317458,360020
510010,43.440966,-80.317349,360021
510010,43.441387,-80.317487,360022
510010,43.441387,-80.317487,370001
510010,43.441950,-80.317672,370002
510010,43.443609,-80.318221,370003
510010,43.443683,-80.318235,370004
510010,43.443758,-80.318239,370005
510010,43.443831,-80.318233,370006
510010,43.443905,-80.318218,370007
510010,43.443993,-80.318185,370008
510010,43.444409,-80.317906,370009
510010,43.445034,-80.317488,370010
510010,43.445064,-80.317463,370011
510010,43.445122,-80.317404,370012
510010,43.445176,-80.317340,370013
510010,43.445224,-80.317266,370014
510010,43.445267,-80.317188,370015
510010,43.445303,-80.317103,370016
510010,43.445332,-80.317014,370017
510010,43.445352,-80.316940,370018
510010,43.445401,-80.316642,370019
510010,43.445472,-80.316220,370020
510010,43.445472,-80.316220,380001
510010,43.445676,-80.314997,380002
510010,43.446369,-80.315222,380003
510010,43.446510,-80.315258,380004
510010,43.446768,-80.315320,380005
510010,43.447028,-80.315371,380006
510010,43.447288,-80.315413,380007
510010,43.447550,-80.315444,380008
510010,43.447812,-80.315466,380009
510010,43.448074,-80.315478,380010
510010,43.448170,-80.315480,380011
510010,43.448194,-80.314876,380012
510010,43.448202,-80.314829,380013
510010,43.448223,-80.314728,380014
510010,43.448250,-80.314631,380015
510010,43.448284,-80.314539,380016
510010,43.448324,-80.314450,380017
510010,43.448371,-80.314367,380018
510010,43.448423,-80.314291,380019
510010,43.448480,-80.314223,380020
510010,43.448519,-80.314181,380021
510010,43.448920,-80.313836,380022
510010,43.448986,-80.313758,380023
510010,43.449042,-80.313681,380024
510010,43.449093,-80.313596,380025
510010,43.449137,-80.313504,380026
510010,43.449175,-80.313409,380027
510010,43.449206,-80.313308,380028
510010,43.449232,-80.313204,380029
510010,43.449242,-80.313147,380030
510010,43.449690,-80.310397,380031
510010,43.449759,-80.309968,380032
510010,43.449759,-80.309968,390001
510010,43.450096,-80.307866,390002
510010,43.449851,-80.307783,390003
510010,43.449215,-80.307610,390004
510010,43.449215,-80.307610,400001
510010,43.449101,-80.307579,400002
510010,43.447624,-80.307094,400003
510010,43.447624,-80.307094,410001
510010,43.447393,-80.307017,410002
510010,43.447382,-80.307050,410003
510010,43.447371,-80.307070,410004
510010,43.447361,-80.307083,410005
510010,43.447331,-80.307108,410006
510010,43.447307,-80.307115,410007
510010,43.447287,-80.307115,410008
510010,43.447274,-80.307111,410009
510010,43.447257,-80.307104,410010
510010,43.447243,-80.307092,410011
510010,43.447221,-80.307063,410012
510010,43.447212,-80.307043,410013
510010,43.447206,-80.307027,410014
510010,43.447203,-80.307006,410015
510010,43.447201,-80.306976,410016
510010,43.447202,-80.306953,410017
510010,43.445650,-80.306461,410018
510010,43.445650,-80.306461,420001
510010,43.445506,-80.306416,420002
510010,43.445404,-80.306372,420003
510010,43.445293,-80.306292,420004
510010,43.445178,-80.306221,420005
510010,43.445061,-80.306159,420006
510010,43.444941,-80.306106,420007
510010,43.444819,-80.306063,420008
510010,43.444695,-80.306031,420009
510010,43.444571,-80.306007,420010
510010,43.444446,-80.305993,420011
510010,43.444320,-80.305990,420012
510010,43.444194,-80.305996,420013
510010,43.444158,-80.306000,420014
510010,43.443597,-80.306128,420015
510010,43.443390,-80.306178,420016
510010,43.443205,-80.306235,420017
510010,43.443020,-80.306301,420018
510010,43.442839,-80.306377,420019
510010,43.442659,-80.306463,420020
510010,43.442482,-80.306558,420021
510010,43.442314,-80.306659,420022
510010,43.442151,-80.306770,420023
510010,43.441959,-80.306911,420024
510010,43.441903,-80.306956,420025
510010,43.441771,-80.307061,420026
510010,43.441634,-80.307180,420027
510010,43.441634,-80.307180,430001
510010,43.441587,-80.307220,430002
510010,43.441406,-80.307386,430003
510010,43.441231,-80.307561,430004
510010,43.441160,-80.307635,430005
510010,43.441086,-80.307717,430006
510010,43.441020,-80.307804,430007
510010,43.440959,-80.307899,430008
510010,43.440903,-80.307998,430009
510010,43.440854,-80.308104,430010
510010,43.440811,-80.308216,430011
510010,43.440774,-80.308331,430012
510010,43.440752,-80.308417,430013
510010,43.440484,-80.309942,430014
510010,43.440475,-80.310030,430015
510010,43.440474,-80.310120,430016
510010,43.440480,-80.310209,430017
510010,43.440494,-80.310297,430018
510010,43.440514,-80.310382,430019
510010,43.440541,-80.310462,430020
510010,43.440571,-80.310519,430021
510010,43.440611,-80.310587,430022
510010,43.440663,-80.310658,430023
510010,43.440715,-80.310711,430024
510010,43.440769,-80.310762,430025
510010,43.440845,-80.310808,430026
510010,43.441521,-80.311130,430027
510010,43.441566,-80.311166,430028
510010,43.441619,-80.311217,430029
510010,43.441667,-80.311277,430030
510010,43.441710,-80.311344,430031
510010,43.441747,-80.311418,430032
510010,43.441779,-80.311497,430033
510010,43.441802,-80.311579,430034
510010,43.441820,-80.311666,430035
510010,43.441830,-80.311755,430036
510010,43.441832,-80.311843,430037
510010,43.441827,-80.311934,430038
510010,43.441717,-80.312633,430039
510010,43.441654,-80.313001,430040
510010,43.441654,-80.313001,440001
510010,43.441543,-80.313652,440002
510010,43.439942,-80.313127,440003
510010,43.439699,-80.313047,440004
510010,43.439699,-80.313047,450001
510010,43.438564,-80.312674,450002
510010,43.436955,-80.312145,450003
510011,43.357188,-80.313624,10001
510011,43.357831,-80.313514,10002
510011,43.357873,-80.313722,10003
510011,43.358553,-80.313637,10004
510011,43.358695,-80.313614,10005
510011,43.358859,-80.313596,10006
510011,43.358915,-80.313593,10007
510011,43.359904,-80.313556,10008
510011,43.360336,-80.313550,10009
510011,43.360336,-80.313550,20001
510011,43.360921,-80.313541,20002
510011,43.361570,-80.313514,20003
510011,43.361649,-80.313518,20004
510011,43.361726,-80.313532,20005
510011,43.361803,-80.313556,20006
510011,43.361877,-80.313588,20007
510011,43.361889,-80.313596,20008
510011,43.361889,-80.313596,30001
510011,43.361949,-80.313631,30002
510011,43.362025,-80.313689,30003
510011,43.362325,-80.313910,30004
510011,43.362394,-80.313958,30005
510011,43.362466,-80.313995,30006
510011,43.362540,-80.314024,30007
510011,43.362616,-80.314043,30008
510011,43.362647,-80.314047,30009
510011,43.363382,-80.314111,30010
510011,43.363696,-80.314145,30011
510011,43.363696,-80.314145,40001
510011,43.364605,-80.314244,40002
510011,43.364979,-80.314299,40003
510011,43.365044,-80.314318,40004
510011,43.365125,-80.314350,40005
510011,43.365204,-80.314394,40006
510011,43.365280,-80.314445,40007
510011,43.365354,-80.314506,40008
510011,43.365422,-80.314574,40009
510011,43.365487,-80.314651,40010
510011,43.365499,-80.314668,40011
510011,43.365499,-80.314668,50001
510011,43.365547,-80.314734,50002
510011,43.365556,-80.314749,50003
510011,43.366167,-80.315575,50004
510011,43.366262,-80.315679,50005
510011,43.366362,-80.315775,50006
510011,43.366465,-80.315863,50007
510011,43.366514,-80.315901,50008
510011,43.367440,-80.316537,50009
510011,43.367543,-80.316598,50010
510011,43.367608,-80.316633,50011
510011,43.367694,-80.316676,50012
510011,43.367826,-80.316734,50013
510011,43.367960,-80.316782,50014
510011,43.368096,-80.316820,50015
510011,43.368207,-80.316843,50016
510011,43.368698,-80.316961,50017
510011,43.368698,-80.316961,60001
510011,43.368970,-80.317027,60002
510011,43.369343,-80.317160,60003
510011,43.369596,-80.317260,60004
510011,43.369995,-80.317402,60005
510011,43.370645,-80.317649,60006
510011,43.370645,-80.317649,70001
510011,43.371165,-80.317848,70002
510011,43.371930,-80.318139,70003
510011,43.372706,-80.318410,70004
510011,43.372809,-80.318437,70005
510011,43.372809,-80.318437,80001
510011,43.373397,-80.318592,80002
510011,43.373516,-80.318613,80003
510011,43.373670,-80.318631,80004
510011,43.373823,-80.318639,80005
510011,43.373976,-80.318637,80006
510011,43.374129,-80.318626,80007
510011,43.374182,-80.318619,80008
510011,43.375581,-80.318490,80009
510011,43.375685,-80.318486,80010
510011,43.375828,-80.318490,80011
510011,43.375972,-80.318503,80012
510011,43.376115,-80.318526,80013
510011,43.376205,-80.318546,80014
510011,43.376899,-80.318718,80015
510011,43.376899,-80.318718,90001
510011,43.377068,-80.318760,90002
510011,43.379451,-80.319346,90003
510011,43.380177,-80.319522,90004
510011,43.380177,-80.319522,100001
510011,43.380387,-80.319573,100002
510011,43.381375,-80.319821,100003
510011,43.381375,-80.319821,110001
510011,43.382145,-80.320015,110002
510011,43.382727,-80.320160,110003
510011,43.383317,-80.320324,110004
510011,43.383317,-80.320324,120001
510011,43.385875,-80.321038,120002
510011,43.386495,-80.321233,120003
510011,43.386495,-80.321233,130001
510011,43.390391,-80.322463,130002
510011,43.390391,-80.322463,140001
510011,43.390671,-80.322551,140002
510011,43.392340,-80.323062,140003
510011,43.392683,-80.323168,140004
510011,43.392683,-80.323168,150001
510011,43.392683,-80.323168,150002
510011,43.392683,-80.323168,160001
510011,43.392829,-80.323213,160002
510011,43.393513,-80.323423,160003
510011,43.395301,-80.323975,160004
510011,43.395763,-80.324120,160005
510011,43.395763,-80.324120,170001
510011,43.398057,-80.324845,170002
510011,43.398543,-80.325003,170003
510011,43.398543,-80.325003,180001
510011,43.401246,-80.325891,180002
510011,43.401246,-80.325891,190001
510011,43.401705,-80.326041,190002
510011,43.402875,-80.326427,190003
510011,43.402875,-80.326427,200001
510011,43.403063,-80.326490,200002
510011,43.404506,-80.326953,200003
510011,43.404506,-80.326953,210001
510011,43.404763,-80.327035,210002
510011,43.407718,-80.328010,210003
510011,43.407718,-80.328010,220001
510011,43.408034,-80.328114,220002
510011,43.408551,-80.325079,220003
510011,43.409031,-80.322375,220004
510011,43.410049,-80.322725,220005
510011,43.410371,-80.322837,220006
510011,43.410371,-80.322837,230001
510011,43.411185,-80.323119,230002
510011,43.411831,-80.323343,230003
510011,43.411717,-80.324028,230004
510011,43.411630,-80.324660,230005
510011,43.411630,-80.324660,240001
510011,43.411610,-80.324803,240002
510011,43.411672,-80.324863,240003
510011,43.411728,-80.324930,240004
510011,43.411780,-80.325005,240005
510011,43.412048,-80.325438,240006
510011,43.412600,-80.326301,240007
510011,43.412792,-80.326604,240008
510011,43.412844,-80.326694,240009
510011,43.412889,-80.326791,240010
510011,43.412928,-80.326892,240011
510011,43.412961,-80.326997,240012
510011,43.412987,-80.327107,240013
510011,43.413006,-80.327219,240014
510011,43.413017,-80.327333,240015
510011,43.413021,-80.327402,240016
510011,43.413022,-80.327435,240017
510011,43.413033,-80.327512,240018
510011,43.413049,-80.327587,240019
510011,43.413072,-80.327658,240020
510011,43.413103,-80.327725,240021
510011,43.413138,-80.327785,240022
510011,43.413180,-80.327839,240023
510011,43.413225,-80.327885,240024
510011,43.413276,-80.327923,240025
510011,43.413328,-80.327952,240026
510011,43.413397,-80.327965,240027
510011,43.413543,-80.327972,240028
510011,43.414178,-80.327942,240029
510011,43.415563,-80.327904,240030
510011,43.415612,-80.327865,240031
510011,43.415658,-80.327840,240032
510011,43.415706,-80.327824,240033
510011,43.415767,-80.327819,240034
510011,43.416153,-80.327806,240035
510011,43.417087,-80.327621,240036
510011,43.417210,-80.327600,240037
510011,43.417330,-80.327569,240038
510011,43.417450,-80.327528,240039
510011,43.417533,-80.327494,240040
510011,43.417609,-80.327457,240041
510011,43.417727,-80.327412,240042
510011,43.417847,-80.327376,240043
510011,43.417967,-80.327350,240044
510011,43.418089,-80.327333,240045
510011,43.418176,-80.327328,240046
510011,43.418812,-80.327314,240047
510011,43.418859,-80.327304,240048
510011,43.418906,-80.327284,240049
510011,43.418949,-80.327253,240050
510011,43.418988,-80.327215,240051
510011,43.419023,-80.327169,240052
510011,43.419053,-80.327115,240053
510011,43.419072,-80.327066,240054
510011,43.419136,-80.326819,240055
510011,43.419139,-80.326713,240056
510011,43.419148,-80.326566,240057
510011,43.419154,-80.326510,240058
510011,43.419166,-80.326420,240059
510011,43.419191,-80.326275,240060
510011,43.419222,-80.326134,240061
510011,43.419261,-80.325996,240062
510011,43.419302,-80.325876,240063
510011,43.419357,-80.325753,240064
510011,43.419357,-80.325753,250001
510011,43.419357,-80.325753,250002
510011,43.419357,-80.325753,260001
510011,43.419529,-80.325364,260002
510011,43.418328,-80.324823,260003
510011,43.418141,-80.324739,260004
510011,43.418030,-80.324692,260005
510011,43.417907,-80.324629,260006
510011,43.417788,-80.324557,260007
510011,43.417672,-80.324476,260008
510011,43.417559,-80.324387,260009
510011,43.417449,-80.324288,260010
510011,43.417407,-80.324244,260011
510011,43.417407,-80.324244,270001
510011,43.417345,-80.324182,270002
510011,43.417245,-80.324068,270003
510011,43.417149,-80.323946,270004
510011,43.417059,-80.323817,270005
510011,43.416974,-80.323681,270006
510011,43.416895,-80.323538,270007
510011,43.416821,-80.323391,270008
510011,43.416753,-80.323237,270009
510011,43.416693,-80.323079,270010
510011,43.416639,-80.322916,270011
510011,43.416591,-80.322750,270012
510011,43.416551,-80.322580,270013
510011,43.416517,-80.322407,270014
510011,43.416491,-80.322231,270015
510011,43.416471,-80.322055,270016
510011,43.416459,-80.321877,270017
510011,43.416454,-80.321698,270018
510011,43.416457,-80.321519,270019
510011,43.416459,-80.321472,270020
510011,43.416460,-80.321412,270021
510011,43.416460,-80.321412,280001
510011,43.416460,-80.321369,280002
510011,43.416465,-80.321101,280003
510011,43.416478,-80.320834,280004
510011,43.416498,-80.320568,280005
510011,43.416524,-80.320302,280006
510011,43.416559,-80.320039,280007
510011,43.416600,-80.319780,280008
510011,43.417331,-80.315481,280009
510011,43.417331,-80.315481,290001
510011,43.417404,-80.315051,290002
510011,43.417898,-80.312148,290003
510011,43.418025,-80.311402,290004
510011,43.418025,-80.311402,300001
